i,j,P,Q,est
15,29,X,X,1.8
15,29,X,Y,0.0
15,29,X,Z,0.9
15,29,Y,X,0.0
15,29,Y,Y,-0.9
15,29,Y,Z,2.7
15,29,Z,X,0.9
15,29,Z,Y,0.0
15,29,Z,Z,0.0
16,17,X,X,1.8
16,17,X,Y,-0.9
16,17,X,Z,0.0
16,17,Y,X,0.9
16,17,Y,Y,-0.9
16,17,Y,Z,0.0
16,17,Z,X,0.0
16,17,Z,Y,0.9
16,17,Z,Z,0.0
16,18,X,X,0.0
16,18,X,Y,0.9
16,18,X,Z,0.0
16,18,Y,X,0.9
16,18,Y,Y,2.7
16,18,Y,Z,0.0
16,18,Z,X,-0.9
16,18,Z,Y,0.0
16,18,Z,Z,0.0
16,19,X,X,1.8
16,19,X,Y,0.9
16,19,X,Z,0.0
16,19,Y,X,-0.9
16,19,Y,Y,1.8
16,19,Y,Z,-0.9
16,19,Z,X,-0.9
16,19,Z,Y,0.0
16,19,Z,Z,0.0
16,20,X,X,-1.8
16,20,X,Y,-0.9
16,20,X,Z,0.0
16,20,Y,X,0.0
16,20,Y,Y,0.0
16,20,Y,Z,-1.8
16,20,Z,X,0.9
16,20,Z,Y,0.0
16,20,Z,Z,0.0
16,21,X,X,-0.9
16,21,X,Y,-0.9
16,21,X,Z,0.9
16,21,Y,X,-1.8
16,21,Y,Y,-0.9
16,21,Y,Z,0.9
16,21,Z,X,0.9
16,21,Z,Y,0.0
16,21,Z,Z,0.0
16,22,X,X,0.9
16,22,X,Y,0.0
16,22,X,Z,0.0
16,22,Y,X,-2.7
16,22,Y,Y,0.0
16,22,Y,Z,-0.9
16,22,Z,X,0.0
16,22,Z,Y,0.0
16,22,Z,Z,0.9
16,23,X,X,-2.7
16,23,X,Y,0.0
16,23,X,Z,0.0
16,23,Y,X,2.7
16,23,Y,Y,0.0
16,23,Y,Z,-2.7
16,23,Z,X,0.0
16,23,Z,Y,0.9
16,23,Z,Z,0.0
16,24,X,X,-0.9
16,24,X,Y,0.0
16,24,X,Z,1.8
16,24,Y,X,1.8
16,24,Y,Y,0.9
16,24,Y,Z,-2.7
16,24,Z,X,0.9
16,24,Z,Y,0.0
16,24,Z,Z,0.0
16,25,X,X,-0.9
16,25,X,Y,0.0
16,25,X,Z,0.0
16,25,Y,X,0.9
16,25,Y,Y,-2.7
16,25,Y,Z,-1.8
16,25,Z,X,0.0
16,25,Z,Y,0.9
16,25,Z,Z,0.0
16,26,X,X,0.0
16,26,X,Y,0.0
16,26,X,Z,0.9
16,26,Y,X,-1.8
16,26,Y,Y,0.0
16,26,Y,Z,-1.8
16,26,Z,X,0.9
16,26,Z,Y,0.0
16,26,Z,Z,0.0
16,27,X,X,0.0
16,27,X,Y,0.0
16,27,X,Z,0.9
16,27,Y,X,-0.9
16,27,Y,Y,-0.9
16,27,Y,Z,-1.8
16,27,Z,X,0.0
16,27,Z,Y,-0.9
16,27,Z,Z,0.0
16,28,X,X,0.0
16,28,X,Y,0.0
16,28,X,Z,0.9
16,28,Y,X,0.0
16,28,Y,Y,0.0
16,28,Y,Z,-1.8
16,28,Z,X,0.0
16,28,Z,Y,0.9
16,28,Z,Z,0.0
16,29,X,X,-0.9
16,29,X,Y,0.9
16,29,X,Z,0.9
16,29,Y,X,0.9
16,29,Y,Y,0.0
16,29,Y,Z,-0.9
16,29,Z,X,0.9
16,29,Z,Y,0.0
16,29,Z,Z,0.0
17,18,X,X,0.9
17,18,X,Y,0.0
17,18,X,Z,0.0
17,18,Y,X,-0.9
17,18,Y,Y,-0.9
17,18,Y,Z,0.9
17,18,Z,X,0.0
17,18,Z,Y,-0.9
17,18,Z,Z,0.9
17,19,X,X,0.9
17,19,X,Y,2.7
17,19,X,Z,-0.9
17,19,Y,X,-1.8
17,19,Y,Y,-0.9
17,19,Y,Z,0.0
17,19,Z,X,0.9
17,19,Z,Y,0.9
17,19,Z,Z,0.0
17,20,X,X,0.0
17,20,X,Y,-1.8
17,20,X,Z,0.9
17,20,Y,X,2.7
17,20,Y,Y,0.0
17,20,Y,Z,0.0
17,20,Z,X,0.0
17,20,Z,Y,0.9
17,20,Z,Z,0.9
17,21,X,X,-0.9
17,21,X,Y,-2.7
17,21,X,Z,0.9
17,21,Y,X,1.8
17,21,Y,Y,0.9
17,21,Y,Z,0.0
17,21,Z,X,0.9
17,21,Z,Y,0.0
17,21,Z,Z,0.9
17,22,X,X,0.0
17,22,X,Y,0.0
17,22,X,Z,0.9
17,22,Y,X,0.0
17,22,Y,Y,0.9
17,22,Y,Z,1.8
17,22,Z,X,0.0
17,22,Z,Y,0.9
17,22,Z,Z,0.9
17,23,X,X,-0.9
17,23,X,Y,0.0
17,23,X,Z,0.0
17,23,Y,X,0.0
17,23,Y,Y,0.9
17,23,Y,Z,0.0
17,23,Z,X,0.9
17,23,Z,Y,0.0
17,23,Z,Z,0.9
17,24,X,X,0.9
17,24,X,Y,-0.9
17,24,X,Z,0.9
17,24,Y,X,1.8
17,24,Y,Y,0.0
17,24,Y,Z,0.9
17,24,Z,X,0.9
17,24,Z,Y,0.0
17,24,Z,Z,0.9
17,25,X,X,-0.9
17,25,X,Y,-0.9
17,25,X,Z,0.9
17,25,Y,X,0.0
17,25,Y,Y,1.8
17,25,Y,Z,0.9
17,25,Z,X,0.9
17,25,Z,Y,0.9
17,25,Z,Z,0.0
17,26,X,X,0.0
17,26,X,Y,0.9
17,26,X,Z,0.0
17,26,Y,X,0.9
17,26,Y,Y,0.9
17,26,Y,Z,0.9
17,26,Z,X,1.8
17,26,Z,Y,0.0
17,26,Z,Z,0.0
17,27,X,X,0.0
17,27,X,Y,0.9
17,27,X,Z,0.0
17,27,Y,X,0.9
17,27,Y,Y,-0.9
17,27,Y,Z,0.9
17,27,Z,X,0.0
17,27,Z,Y,-1.8
17,27,Z,Z,0.0
17,28,X,X,0.9
17,28,X,Y,0.9
17,28,X,Z,0.9
17,28,Y,X,0.0
17,28,Y,Y,0.9
17,28,Y,Z,1.8
17,28,Z,X,0.9
17,28,Z,Y,0.9
17,28,Z,Z,0.0
17,29,X,X,-0.9
17,29,X,Y,0.9
17,29,X,Z,0.9
17,29,Y,X,0.9
17,29,Y,Y,0.0
17,29,Y,Z,0.0
17,29,Z,X,-0.9
17,29,Z,Y,0.0
17,29,Z,Z,0.9
18,19,X,X,1.8
18,19,X,Y,-0.9
18,19,X,Z,-0.9
18,19,Y,X,0.0
18,19,Y,Y,0.0
18,19,Y,Z,0.0
18,19,Z,X,0.0
18,19,Z,Y,0.0
18,19,Z,Z,0.0
18,20,X,X,-1.8
18,20,X,Y,0.0
18,20,X,Z,0.0
18,20,Y,X,0.0
18,20,Y,Y,0.0
18,20,Y,Z,-1.8
18,20,Z,X,0.9
18,20,Z,Y,0.9
18,20,Z,Z,0.0
18,21,X,X,-1.8
18,21,X,Y,0.9
18,21,X,Z,0.9
18,21,Y,X,-1.8
18,21,Y,Y,0.0
18,21,Y,Z,0.0
18,21,Z,X,0.0
18,21,Z,Y,0.9
18,21,Z,Z,0.9
18,22,X,X,-1.8
18,22,X,Y,0.0
18,22,X,Z,0.0
18,22,Y,X,-1.8
18,22,Y,Y,0.0
18,22,Y,Z,-1.8
18,22,Z,X,0.0
18,22,Z,Y,1.8
18,22,Z,Z,0.0
18,23,X,X,0.9
18,23,X,Y,-0.9
18,23,X,Z,0.0
18,23,Y,X,-0.9
18,23,Y,Y,0.0
18,23,Y,Z,-2.7
18,23,Z,X,0.0
18,23,Z,Y,0.0
18,23,Z,Z,0.0
18,24,X,X,0.0
18,24,X,Y,0.0
18,24,X,Z,0.0
18,24,Y,X,-0.9
18,24,Y,Y,0.9
18,24,Y,Z,-1.8
18,24,Z,X,0.9
18,24,Z,Y,0.0
18,24,Z,Z,0.9
18,25,X,X,-0.9
18,25,X,Y,-0.9
18,25,X,Z,-1.8
18,25,Y,X,0.0
18,25,Y,Y,-1.8
18,25,Y,Z,-1.8
18,25,Z,X,0.9
18,25,Z,Y,0.9
18,25,Z,Z,0.0
18,26,X,X,-1.8
18,26,X,Y,-0.9
18,26,X,Z,0.9
18,26,Y,X,-1.8
18,26,Y,Y,-0.9
18,26,Y,Z,-0.9
18,26,Z,X,0.9
18,26,Z,Y,0.0
18,26,Z,Z,0.9
18,27,X,X,-0.9
18,27,X,Y,0.9
18,27,X,Z,0.0
18,27,Y,X,-1.8
18,27,Y,Y,0.0
18,27,Y,Z,0.0
18,27,Z,X,0.0
18,27,Z,Y,-0.9
18,27,Z,Z,0.9
18,28,X,X,0.0
18,28,X,Y,0.0
18,28,X,Z,0.0
18,28,Y,X,-0.9
18,28,Y,Y,-0.9
18,28,Y,Z,-1.8
18,28,Z,X,0.9
18,28,Z,Y,0.0
18,28,Z,Z,0.9
18,29,X,X,-0.9
18,29,X,Y,-0.9
18,29,X,Z,0.0
18,29,Y,X,-0.9
18,29,Y,Y,0.0
18,29,Y,Z,-0.9
18,29,Z,X,-0.9
18,29,Z,Y,0.0
18,29,Z,Z,0.9
19,20,X,X,-2.7
19,20,X,Y,0.0
19,20,X,Z,0.9
19,20,Y,X,0.0
19,20,Y,Y,0.0
19,20,Y,Z,0.9
19,20,Z,X,0.0
19,20,Z,Y,0.9
19,20,Z,Z,0.0
19,21,X,X,-0.9
19,21,X,Y,0.0
19,21,X,Z,0.9
19,21,Y,X,0.0
19,21,Y,Y,-3.6
19,21,Y,Z,0.9
19,21,Z,X,0.9
19,21,Z,Y,0.0
19,21,Z,Z,0.0
19,22,X,X,0.0
19,22,X,Y,0.0
19,22,X,Z,0.0
19,22,Y,X,0.9
19,22,Y,Y,0.0
19,22,Y,Z,0.0
19,22,Z,X,0.9
19,22,Z,Y,0.0
19,22,Z,Z,0.0
19,23,X,X,-1.8
19,23,X,Y,-0.9
19,23,X,Z,0.9
19,23,Y,X,0.9
19,23,Y,Y,0.0
19,23,Y,Z,0.0
19,23,Z,X,-0.9
19,23,Z,Y,0.0
19,23,Z,Z,0.0
19,24,X,X,-1.8
19,24,X,Y,0.0
19,24,X,Z,1.8
19,24,Y,X,0.9
19,24,Y,Y,-0.9
19,24,Y,Z,-0.9
19,24,Z,X,-0.9
19,24,Z,Y,0.0
19,24,Z,Z,0.0
19,25,X,X,-0.9
19,25,X,Y,0.0
19,25,X,Z,-0.9
19,25,Y,X,0.9
19,25,Y,Y,-1.8
19,25,Y,Z,1.8
19,25,Z,X,0.0
19,25,Z,Y,0.0
19,25,Z,Z,0.9
19,26,X,X,0.0
19,26,X,Y,-0.9
19,26,X,Z,0.9
19,26,Y,X,1.8
19,26,Y,Y,0.9
19,26,Y,Z,-1.8
19,26,Z,X,0.9
19,26,Z,Y,0.0
19,26,Z,Z,0.0
19,27,X,X,-0.9
19,27,X,Y,0.0
19,27,X,Z,0.9
19,27,Y,X,0.0
19,27,Y,Y,0.0
19,27,Y,Z,-0.9
19,27,Z,X,0.0
19,27,Z,Y,0.0
19,27,Z,Z,0.9
19,28,X,X,0.0
19,28,X,Y,0.0
19,28,X,Z,0.0
19,28,Y,X,1.8
19,28,Y,Y,0.0
19,28,Y,Z,-0.9
19,28,Z,X,0.0
19,28,Z,Y,-0.9
19,28,Z,Z,0.0
19,29,X,X,-2.7
19,29,X,Y,0.0
19,29,X,Z,0.9
19,29,Y,X,0.0
19,29,Y,Y,0.9
19,29,Y,Z,1.8
19,29,Z,X,0.0
19,29,Z,Y,0.0
19,29,Z,Z,0.9
20,21,X,X,1.8
20,21,X,Y,0.0
20,21,X,Z,-0.9
20,21,Y,X,0.9
20,21,Y,Y,0.9
20,21,Y,Z,0.9
20,21,Z,X,0.9
20,21,Z,Y,-0.9
20,21,Z,Z,0.0
20,22,X,X,-0.9
20,22,X,Y,0.9
20,22,X,Z,0.9
20,22,Y,X,0.0
20,22,Y,Y,0.9
20,22,Y,Z,0.0
20,22,Z,X,0.9
20,22,Z,Y,0.0
20,22,Z,Z,0.9
20,23,X,X,0.9
20,23,X,Y,0.9
20,23,X,Z,-0.9
20,23,Y,X,0.9
20,23,Y,Y,0.0
20,23,Y,Z,0.0
20,23,Z,X,0.0
20,23,Z,Y,0.0
20,23,Z,Z,1.8
20,24,X,X,1.8
20,24,X,Y,0.0
20,24,X,Z,-0.9
20,24,Y,X,0.0
20,24,Y,Y,0.0
20,24,Y,Z,-0.9
20,24,Z,X,0.0
20,24,Z,Y,-0.9
20,24,Z,Z,0.9
20,25,X,X,0.9
20,25,X,Y,0.9
20,25,X,Z,0.9
20,25,Y,X,0.9
20,25,Y,Y,0.0
20,25,Y,Z,0.0
20,25,Z,X,0.0
20,25,Z,Y,0.9
20,25,Z,Z,0.9
20,26,X,X,0.9
20,26,X,Y,0.9
20,26,X,Z,-0.9
20,26,Y,X,1.8
20,26,Y,Y,-0.9
20,26,Y,Z,0.0
20,26,Z,X,1.8
20,26,Z,Y,0.0
20,26,Z,Z,0.0
20,27,X,X,0.0
20,27,X,Y,-0.9
20,27,X,Z,0.0
20,27,Y,X,-0.9
20,27,Y,Y,-0.9
20,27,Y,Z,0.9
20,27,Z,X,0.0
20,27,Z,Y,0.0
20,27,Z,Z,0.0
20,28,X,X,0.0
20,28,X,Y,0.9
20,28,X,Z,0.0
20,28,Y,X,0.9
20,28,Y,Y,-0.9
20,28,Y,Z,-0.9
20,28,Z,X,0.9
20,28,Z,Y,0.9
20,28,Z,Z,0.0
20,29,X,X,0.0
20,29,X,Y,0.0
20,29,X,Z,-0.9
20,29,Y,X,0.0
20,29,Y,Y,-0.9
20,29,Y,Z,1.8
20,29,Z,X,-0.9
20,29,Z,Y,0.0
20,29,Z,Z,0.9
21,22,X,X,0.9
21,22,X,Y,0.0
21,22,X,Z,2.7
21,22,Y,X,-0.9
21,22,Y,Y,0.9
21,22,Y,Z,0.0
21,22,Z,X,0.0
21,22,Z,Y,0.9
21,22,Z,Z,0.9
21,23,X,X,0.0
21,23,X,Y,0.9
21,23,X,Z,0.9
21,23,Y,X,0.0
21,23,Y,Y,0.0
21,23,Y,Z,0.0
21,23,Z,X,0.0
21,23,Z,Y,0.0
21,23,Z,Z,0.0
21,24,X,X,0.9
21,24,X,Y,0.0
21,24,X,Z,0.9
21,24,Y,X,0.0
21,24,Y,Y,0.9
21,24,Y,Z,0.9
21,24,Z,X,0.9
21,24,Z,Y,0.0
21,24,Z,Z,0.9
21,25,X,X,0.0
21,25,X,Y,1.8
21,25,X,Z,1.8
21,25,Y,X,0.0
21,25,Y,Y,1.8
21,25,Y,Z,-1.8
21,25,Z,X,0.0
21,25,Z,Y,0.0
21,25,Z,Z,0.0
21,26,X,X,2.7
21,26,X,Y,0.9
21,26,X,Z,0.0
21,26,Y,X,-0.9
21,26,Y,Y,-0.9
21,26,Y,Z,1.8
21,26,Z,X,0.9
21,26,Z,Y,0.0
21,26,Z,Z,0.9
21,27,X,X,0.9
21,27,X,Y,-1.8
21,27,X,Z,0.9
21,27,Y,X,0.0
21,27,Y,Y,-0.9
21,27,Y,Z,0.9
21,27,Z,X,0.0
21,27,Z,Y,-0.9
21,27,Z,Z,0.9
21,28,X,X,0.0
21,28,X,Y,0.9
21,28,X,Z,0.9
21,28,Y,X,-0.9
21,28,Y,Y,0.0
21,28,Y,Z,0.9
21,28,Z,X,0.9
21,28,Z,Y,0.0
21,28,Z,Z,0.9
21,29,X,X,0.9
21,29,X,Y,0.0
21,29,X,Z,0.9
21,29,Y,X,0.0
21,29,Y,Y,-0.9
21,29,Y,Z,-0.9
21,29,Z,X,0.0
21,29,Z,Y,0.0
21,29,Z,Z,1.8
22,23,X,X,-1.8
22,23,X,Y,0.0
22,23,X,Z,1.8
22,23,Y,X,0.0
22,23,Y,Y,0.0
22,23,Y,Z,0.0
22,23,Z,X,0.0
22,23,Z,Y,0.9
22,23,Z,Z,0.9
22,24,X,X,-0.9
22,24,X,Y,-0.9
22,24,X,Z,1.8
22,24,Y,X,0.9
22,24,Y,Y,0.0
22,24,Y,Z,0.9
22,24,Z,X,1.8
22,24,Z,Y,0.0
22,24,Z,Z,1.8
22,25,X,X,0.0
22,25,X,Y,0.9
22,25,X,Z,2.7
22,25,Y,X,0.9
22,25,Y,Y,0.9
22,25,Y,Z,0.0
22,25,Z,X,-0.9
22,25,Z,Y,1.8
22,25,Z,Z,0.9
22,26,X,X,1.8
22,26,X,Y,0.9
22,26,X,Z,0.9
22,26,Y,X,0.9
22,26,Y,Y,0.0
22,26,Y,Z,0.9
22,26,Z,X,1.8
22,26,Z,Y,0.9
22,26,Z,Z,0.9
22,27,X,X,1.8
22,27,X,Y,0.9
22,27,X,Z,0.9
22,27,Y,X,0.0
22,27,Y,Y,-0.9
22,27,Y,Z,0.9
22,27,Z,X,0.9
22,27,Z,Y,-1.8
22,27,Z,Z,0.9
22,28,X,X,0.9
22,28,X,Y,-0.9
22,28,X,Z,1.8
22,28,Y,X,0.9
22,28,Y,Y,0.0
22,28,Y,Z,0.9
22,28,Z,X,0.0
22,28,Z,Y,1.8
22,28,Z,Z,1.8
22,29,X,X,0.9
22,29,X,Y,0.9
22,29,X,Z,1.8
22,29,Y,X,-0.9
22,29,Y,Y,0.0
22,29,Y,Z,0.9
22,29,Z,X,0.9
22,29,Z,Y,0.0
22,29,Z,Z,0.9
23,24,X,X,2.7
23,24,X,Y,0.0
23,24,X,Z,-2.7
23,24,Y,X,0.9
23,24,Y,Y,0.0
23,24,Y,Z,0.0
23,24,Z,X,0.0
23,24,Z,Y,-0.9
23,24,Z,Z,1.8
23,25,X,X,1.8
23,25,X,Y,-0.9
23,25,X,Z,-0.9
23,25,Y,X,0.0
23,25,Y,Y,0.9
23,25,Y,Z,0.0
23,25,Z,X,0.0
23,25,Z,Y,1.8
23,25,Z,Z,0.9
23,26,X,X,0.0
23,26,X,Y,0.0
23,26,X,Z,-1.8
23,26,Y,X,0.9
23,26,Y,Y,0.0
23,26,Y,Z,0.0
23,26,Z,X,1.8
23,26,Z,Y,0.0
23,26,Z,Z,0.9
23,27,X,X,0.0
23,27,X,Y,-0.9
23,27,X,Z,-2.7
23,27,Y,X,0.0
23,27,Y,Y,-0.9
23,27,Y,Z,0.0
23,27,Z,X,0.9
23,27,Z,Y,0.0
23,27,Z,Z,0.0
23,28,X,X,0.9
23,28,X,Y,0.9
23,28,X,Z,-1.8
23,28,Y,X,0.0
23,28,Y,Y,0.9
23,28,Y,Z,0.0
23,28,Z,X,0.9
23,28,Z,Y,0.9
23,28,Z,Z,0.9
23,29,X,X,1.8
23,29,X,Y,-0.9
23,29,X,Z,-0.9
23,29,Y,X,0.9
23,29,Y,Y,0.0
23,29,Y,Z,0.0
23,29,Z,X,0.0
23,29,Z,Y,0.0
23,29,Z,Z,0.9
24,25,X,X,0.9
24,25,X,Y,0.9
24,25,X,Z,0.0
24,25,Y,X,0.0
24,25,Y,Y,0.0
24,25,Y,Z,-0.9
24,25,Z,X,-0.9
24,25,Z,Y,2.7
24,25,Z,Z,0.9
24,26,X,X,0.9
24,26,X,Y,0.9
24,26,X,Z,0.0
24,26,Y,X,-0.9
24,26,Y,Y,0.0
24,26,Y,Z,0.0
24,26,Z,X,0.9
24,26,Z,Y,0.9
24,26,Z,Z,2.7
24,27,X,X,0.9
24,27,X,Y,-1.8
24,27,X,Z,-0.9
24,27,Y,X,0.0
24,27,Y,Y,-0.9
24,27,Y,Z,0.0
24,27,Z,X,1.8
24,27,Z,Y,-0.9
24,27,Z,Z,1.8
24,28,X,X,0.9
24,28,X,Y,1.8
24,28,X,Z,0.9
24,28,Y,X,-0.9
24,28,Y,Y,0.0
24,28,Y,Z,0.0
24,28,Z,X,0.0
24,28,Z,Y,0.9
24,28,Z,Z,3.6
24,29,X,X,1.8
24,29,X,Y,0.0
24,29,X,Z,0.0
24,29,Y,X,0.0
24,29,Y,Y,0.0
24,29,Y,Z,-0.9
24,29,Z,X,-0.9
24,29,Z,Y,0.9
24,29,Z,Z,0.9
25,26,X,X,0.9
25,26,X,Y,0.0
25,26,X,Z,-0.9
25,26,Y,X,1.8
25,26,Y,Y,0.0
25,26,Y,Z,1.8
25,26,Z,X,1.8
25,26,Z,Y,1.8
25,26,Z,Z,0.0
25,27,X,X,0.0
25,27,X,Y,-0.9
25,27,X,Z,-0.9
25,27,Y,X,0.9
25,27,Y,Y,-1.8
25,27,Y,Z,0.9
25,27,Z,X,1.8
25,27,Z,Y,0.9
25,27,Z,Z,0.9
25,28,X,X,0.9
25,28,X,Y,0.0
25,28,X,Z,-0.9
25,28,Y,X,0.0
25,28,Y,Y,1.8
25,28,Y,Z,1.8
25,28,Z,X,0.9
25,28,Z,Y,-0.9
25,28,Z,Z,1.8
25,29,X,X,0.0
25,29,X,Y,0.0
25,29,X,Z,0.0
25,29,Y,X,0.0
25,29,Y,Y,0.0
25,29,Y,Z,0.0
25,29,Z,X,0.9
25,29,Z,Y,0.9
25,29,Z,Z,1.8
26,27,X,X,0.0
26,27,X,Y,-1.8
26,27,X,Z,0.9
26,27,Y,X,1.8
26,27,Y,Y,0.0
26,27,Y,Z,0.0
26,27,Z,X,0.9
26,27,Z,Y,0.0
26,27,Z,Z,1.8
26,28,X,X,1.8
26,28,X,Y,0.9
26,28,X,Z,0.0
26,28,Y,X,0.0
26,28,Y,Y,0.0
26,28,Y,Z,1.8
26,28,Z,X,0.0
26,28,Z,Y,0.0
26,28,Z,Z,2.7
26,29,X,X,0.0
26,29,X,Y,0.0
26,29,X,Z,2.7
26,29,Y,X,0.9
26,29,Y,Y,0.9
26,29,Y,Z,0.0
26,29,Z,X,0.0
26,29,Z,Y,0.0
26,29,Z,Z,0.9
27,28,X,X,0.0
27,28,X,Y,0.0
27,28,X,Z,2.7
27,28,Y,X,0.0
27,28,Y,Y,-1.8
27,28,Y,Z,0.0
27,28,Z,X,0.0
27,28,Z,Y,-0.9
27,28,Z,Z,1.8
27,29,X,X,1.8
27,29,X,Y,0.9
27,29,X,Z,0.0
27,29,Y,X,0.0
27,29,Y,Y,0.0
27,29,Y,Z,0.0
27,29,Z,X,-0.9
27,29,Z,Y,0.0
27,29,Z,Z,1.8
28,29,X,X,0.0
28,29,X,Y,0.0
28,29,X,Z,1.8
28,29,Y,X,0.0
28,29,Y,Y,0.0
28,29,Y,Z,-0.9
28,29,Z,X,0.9
28,29,Z,Y,0.9
28,29,Z,Z,0.9
